Personal_Vehicle_Km_Annual,Public_Vehicle_Km_Annual,Plane_Journey_Count_Annual,Train_Journey_Count_Annual,Electricity_Kwh_Annual,Water_Usage_Liters_Annual,Diet_Type,Waste_Kg_Annual,Carbon_Footprint_Kg_Annual
139.5403907129508,-234.2091680319036,60,60,-924.2810093390531,656.5855762159392,NonVeg,4.286225780262156,305.3697546073452
-537.375895961442,-961.5914036864219,12,36,3865.028097025188,314.5121916459984,MostlyNonVeg,4.575695497663476,-78.3051225155598
252.486169547598,-184.4576929254612,108,0,4511.516540246928,1687.497753120288,NonVeg,4.358394616220868,633.1697707055893
497.07421661229597,-1082.0510699589995,48,96,7099.332505002491,-1615.696769309412,MostlyNonVeg,4.222002864457837,399.604199571816
-348.2000209811244,-738.5645749685136,72,24,971.5935960766716,544.2264652090776,Both,5.757645409896732,279.44809139655
-739.9021055879964,461.15969069454115,0,108,6407.471851028004,1789.518970512936,NonVeg,5.4391507478397365,68.48933702664948
-394.2479558520264,-370.32854969031,0,24,2811.548843913492,-760.5325784764163,NonVeg,4.506521272128144,-72.29660429505336
286.811233485504,-115.9313612317776,60,0,3540.5922102116156,574.5826628908236,Veg,4.541070650215763,395.82267103653123
188.2073275659732,-81.4686169001694,60,108,3763.2814917657115,-2061.201862389612,MostlyNonVeg,5.292952566816108,481.2197307217788
-204.42639717584518,756.1763375451168,60,120,5802.582867442704,-2434.811536059936,MostlyNonVeg,5.876965810365948,558.9603836533261
-541.6381676561364,148.3483389717744,36,36,-181.8284374403172,-2180.1560344374957,NonVeg,5.662522845097271,88.13037246570516
-223.904638194264,-491.1948732986484,0,60,1316.923319625696,939.9565459677132,NonVeg,4.859287697870364,-20.33055456130512
58.965275951505,62.81979983892768,60,48,-1458.8198712130081,152.9423454283716,MostlyVeg,5.2464294375164044,342.11795652048
57.29433803920344,-235.6672628150808,60,72,622.4854126550196,1793.7156580342441,Both,4.23147726097026,399.34726767198123
-815.7666632989872,629.1991034624424,96,120,206.8232276216448,1056.655904134405,MostlyVeg,5.342464529614548,463.76339818902244
1.57933931418996,548.2917530614092,84,48,1859.8223322606361,423.3745061023656,Both,5.3904339354181445,574.5124392985908
-89.10984750365483,132.782588178828,12,108,2299.0192375430397,-405.84861267668043,Veg,5.178031227188592,217.466702108898
85.85734851408156,-327.49711731904443,108,0,1383.323561574384,1178.32628450112,MostlyVeg,4.332507927959016,516.9472558598989
-389.30517597570486,-506.5652485529484,96,72,2087.0020075736397,273.039880307064,Both,5.526505350159576,407.67908117472473
747.48027414657,-234.9709115844168,12,0,1684.066764710352,2066.728807239252,NonVeg,5.155166111199432,250.137371264916
-434.0936586050892,-35.70928866053124,120,24,-2845.2312531742436,2006.2089274038362,NonVeg,5.443379869427328,438.42926142621843
-607.4724754716024,622.1500865942137,48,12,-863.5721360625744,1668.477563693028,MostlyNonVeg,4.439318269176984,173.11918564834198
265.0960782670776,-198.89226515606163,24,72,4660.356677122092,729.1854026724889,MostlyVeg,4.590049418317236,313.5162482847096
-301.955440232676,-150.27146541184322,108,36,-335.76175682451117,-1323.704804925732,NonVeg,4.885449737621652,447.32199239347085
985.2071519885869,73.89639470577887,108,12,1896.631852473924,-1183.8275391818652,Both,4.707566284229616,708.9779442977016
54.48746845962816,-136.2113003363184,60,84,1136.8664149320443,1927.528213659828,MostlyNonVeg,4.512596175564432,359.0945153887668
-206.9145170212944,2.05652378766252,96,48,-1834.713013308,-2849.2786477194,MostlyVeg,4.894651758570324,473.76055024068364
-714.5488868705592,-492.69807515841603,48,120,1037.0189080904063,699.5433745406519,Veg,5.7267235658382605,181.3381638129108
1044.9672251431703,378.9753174561708,120,96,1368.7645882265401,2896.102551262932,MostlyNonVeg,5.046096955626132,976.984336184508
11.916304183640747,-100.29803717930052,72,48,-1250.1118799000399,1157.399282015016,Both,5.633032690574543,376.7356881157056
-152.0459522510724,247.0278872457564,36,24,925.15502932857,644.3887807639619,MostlyVeg,5.0199524236720325,216.4345172820216
273.0537013301964,-733.5372226909344,0,84,2057.98146081594,-451.8401140346664,Veg,5.73228275887116,94.74520858074109
265.8500305942752,-155.5984131667644,84,72,3524.13574773174,-541.048420541862,Both,5.361033450932868,528.8909958501696
638.4276900495456,29.747582343701524,84,108,4488.996544616376,-3092.700780168756,NonVeg,5.7803779787289,702.8526370379676
-684.9388952969867,-577.2713707872456,108,0,3549.36033657198,-985.1261991027217,MostlyNonVeg,5.353164050733552,357.23066104881843
358.1522139162972,109.95412112871361,60,72,785.1756600322249,2434.21763145558,MostlyVeg,4.1857583841035035,466.6820455519884
-105.20480231848404,74.85365818574425,108,108,379.3564939173156,-1211.090265884712,MostlyVeg,5.185558611592752,579.9562590972756
289.1141138623092,-218.5035352894344,24,120,-3074.23778846238,369.4571782936356,MostlyVeg,5.728761780606252,248.15345580720478
-73.94097978747553,-308.5913703636732,84,120,428.35530071163,440.09155342881354,Both,5.054502249036432,481.13826836330884
-438.5797612398252,575.3193415325879,24,96,5203.361270003424,3348.0304004917202,MostlyNonVeg,5.275816847303028,309.2754761458296
-75.5298336992208,426.3623132324892,48,48,3269.445260042292,117.98251436378604,Veg,4.28038301280996,362.60287225836237
-73.93822633378308,-301.223514809454,36,96,586.0326256996127,2010.758793394212,NonVeg,5.148057529997412,222.67538886455398
-407.1056235312444,465.4889208717036,48,96,2862.686424563532,-1566.940476147648,Veg,5.599103549124144,331.3539704916684
985.7427631190857,120.141333055356,12,108,-173.8128234639648,1533.84427468062,Both,5.835833627302404,325.0441098997104
241.63249803487082,-863.6487246146676,36,96,1054.9647663747396,39.05867845816752,Veg,4.145689421575764,248.71177471110002
764.1099399706225,267.41680445993404,96,0,106.96337942168113,1050.0394291349987,Veg,4.40771945390574,675.8351289987972
-160.5174983630892,-4.368468133035444,108,0,2483.490341486604,-2466.383542494816,NonVeg,4.910578157810688,525.5064853910989
-199.6377993668616,138.593252862696,72,120,1840.4876191333678,-1119.2751810049463,Veg,5.08298263509798,463.0332233879748
-481.7033814360924,226.19693974194,72,36,9033.504728903028,-1925.4459559344718,Veg,5.286267155290944,438.908673350286
151.580357251254,-601.5133642102824,36,108,3525.0674661447,1563.4010871354599,MostlyNonVeg,5.186839932514716,305.0970009624264
683.2015552462104,628.4811986491236,48,72,2140.512110602308,1656.5124319240078,NonVeg,5.43534340714422,527.0876049223752
19.45866970136436,-550.207109997018,108,36,959.491381711626,-467.8434545689596,NonVeg,5.175188311933272,493.6470929588136
846.9532657943316,983.5755343455924,84,120,-900.860179182168,-1338.483419492748,Veg,4.975401051715524,792.5843332553412
-78.0580108132548,51.9489095141724,12,24,-1082.1470337166177,-3328.6272285288123,MostlyVeg,5.245735917213156,64.37333281120056
-316.4523346826208,78.52263030024997,96,60,554.8991905686167,-763.6596019276392,MostlyVeg,5.110504310306928,508.5611815279032
535.5244559473908,515.1657045095112,24,36,4013.813681018532,-885.5956238551223,MostlyNonVeg,4.589418919633957,351.7087840998192
267.7235516508876,-256.64140119085675,60,60,-687.7139527801021,2843.4750470643357,Veg,4.451511169468656,329.7033506026248
-599.3092086265104,-143.8643674163064,12,36,558.7520300761644,-1490.9565479302921,Veg,4.673964419516256,-42.870877800708
-735.2206794232824,-601.796800145712,24,72,2978.150193464484,-930.3015202088773,Both,4.978551141277404,18.98166191639316
-657.905105480748,-394.36437025176247,0,12,-1825.074287638428,431.95918208145713,MostlyNonVeg,4.133826845497728,-106.50978977332548
58.43694848962896,168.3125039796864,0,24,2186.044431471672,-1878.8337790675319,Both,5.1236460404079835,101.26840848631835
549.4228749591229,416.1659779038516,36,24,-923.7548959527493,895.8563584356983,MostlyVeg,5.21669026582608,366.9625050261984
-285.7707486047388,-207.66288418778163,84,72,967.3146008802264,2205.75833301624,MostlyVeg,5.8675960728238925,413.9729215332012
-363.527841295386,-67.34472150270348,0,12,2711.242745488572,-617.826569452638,NonVeg,4.449062197584697,1.80551633310432
-73.59291433431923,-326.48853027885,12,96,4548.51696967566,-1562.6393914056362,Veg,4.2510243177142195,192.9762620633868
-508.0523170608012,468.86961284216284,96,12,4034.0281632192964,-501.56256998007245,Both,4.298198660195425,495.0454810817664
770.9855624775755,571.0299669129024,12,108,5834.410835331348,607.3137417763439,MostlyVeg,4.093178194036668,435.6832838501532
-590.0879284151256,21.68998077244236,60,24,-353.9048936290032,-159.3508618253088,Both,4.17812581840896,164.7456228133236
-188.2312532223096,201.64835134320003,48,96,19.68721181998884,2294.1723973925036,NonVeg,5.27519640678294,328.19146406749564
-316.38536490585363,450.2588328721908,96,96,-678.3667711801104,455.0122949357868,MostlyVeg,5.566487688908159,498.87269218085044
-628.641005621304,364.78338613489797,48,120,-1068.864282312505,-738.3999069630048,MostlyVeg,4.210956537708156,227.61866790926877
141.9765171039912,-199.93802845623003,72,24,1332.520016478924,-345.0629707212852,MostlyNonVeg,5.133052877376144,391.0435753921044
-293.900579177706,-313.150918240746,0,0,-590.5024794881376,97.93150287390348,NonVeg,4.905951278476728,-116.34854869808663
-1591.6695287458078,671.0675976459312,84,72,-647.0030735669509,-2874.327793916832,MostlyNonVeg,5.999205566184348,217.2690828561108
341.708040449706,139.324433894214,12,60,2740.526785969104,-151.4372241752292,MostlyNonVeg,4.663712118694668,248.7299120895156
291.87690613074835,-172.6975150654452,108,12,2255.444059071072,-1773.7079709715558,Both,4.457972637921024,601.1079840148872
-380.0381992822572,-120.5729544953364,72,84,631.5682205623152,1473.929218177848,MostlyNonVeg,5.625346557715896,349.9564693623036
-358.3594122279996,-653.0678654980992,96,84,4044.4828983614525,2173.694614611828,NonVeg,4.270811317018572,478.5842116923636
-536.2389422536344,-105.34779645455795,96,96,2314.494244050708,436.759090275444,Veg,5.873496188709492,450.2041453873428
365.7849473337696,981.9308755075489,12,24,-2916.984948798852,-3822.1278638076237,MostlyVeg,4.31447289433122,212.96978130017519
-112.9827579134089,-1482.073622428056,96,0,4971.528603435949,3196.8917482743364,MostlyVeg,5.690604767271888,286.88112750698883
-244.837953736542,-335.51943901879315,48,24,2568.849422554368,-709.7376117642696,Veg,5.531553966674544,182.6668738335996
-566.6743661037851,994.0550960888856,12,120,-1848.6420442356962,-1338.9232228820401,Both,5.17698780196158,177.33483684645
-134.9409104925708,-99.19603636127651,12,48,1002.54755063868,-1824.938271145068,MostlyVeg,5.333290038253836,78.04818976598017
-501.88787401140723,-72.40317352493808,48,60,3204.875105126892,-1664.447628271596,MostlyVeg,5.2108829381512916,166.5877886712108
-264.66974661751556,166.6867454010552,120,108,1071.6576484406878,632.0892242610012,NonVeg,4.941920951084184,676.7800413122687
-272.57633052194876,-412.0905566372112,24,72,751.145582968308,1420.2642042306002,MostlyVeg,5.939354981619384,102.12736018186285
21.8432222614164,748.410997164246,12,48,1888.127204061132,-508.63029630087954,Veg,4.227977726791837,257.9951944613244
-719.700099841236,404.87032366067046,60,72,-1997.7678194807881,1548.015599087304,MostlyNonVeg,4.896891056050488,182.67111321817922
936.133924113192,-773.7526133407656,48,120,-2588.127057709476,2246.89551024228,NonVeg,5.500498175274984,441.12712597863606
-31.38329486542356,788.6697750612816,72,0,6550.3328849576765,2776.404137305056,Both,5.3507664961043995,554.1136077687947
79.16794815483,-171.59138170524358,24,60,-1827.314223167784,-1659.174862883148,MostlyNonVeg,4.897756787784732,164.38133106146762
-51.204329312079,367.3890188382228,84,0,3646.4775467683203,2912.045051918388,MostlyVeg,5.753028854592204,500.09367879968397
377.41867320957,-26.812877053605842,24,96,1465.829913986004,1256.0410565538118,NonVeg,5.497495527691464,340.1725782120048
271.1447254772016,627.2167174291392,60,60,5939.349747119892,571.5772539140016,Both,5.712887589061524,538.1141122422396
-261.8620468673472,-150.8904362117784,36,84,-2523.395483257164,1265.0685376791241,MostlyVeg,4.758341203222116,169.37776352016
415.3307261378064,-123.41275337411281,120,48,-3469.8773869443485,-1656.3841940421003,Veg,5.759010944204844,654.5662173678096
-289.87293456306,-710.3367219693,24,96,4572.380382938616,-2717.55061645182,Both,4.264055186941285,145.8412477179072
-83.97892826852784,301.89519046056364,48,48,-1316.2563706857961,2162.92534959336,NonVeg,4.1678943954653525,346.8651510337416
-597.9978132965244,801.6239284983276,72,24,-440.17093811133475,2663.9463634372923,NonVeg,4.136804004746712,302.4602260909932
-253.47677500212603,312.4774265061132,72,24,-534.1818931711823,2871.599752194972,Veg,4.961473446143424,356.9523354432912
-256.976394342768,-528.3213696734783,108,24,4220.320464101628,-1432.955341678548,NonVeg,5.182366978002348,489.8680302972648
217.00761767093758,498.2576560140924,84,84,793.9101806904084,1059.8504181077676,Both,4.0911001548976795,618.8740698203471
-89.34163115258052,-706.3450233218953,48,36,1616.72771559198,-222.62883509499,MostlyVeg,4.817478372516204,168.4054898560632
623.3591512840452,-29.5600365288288,12,96,3197.80934773506,-2193.26837859414,Veg,4.594149594157536,333.4288613088
369.7847646588804,649.1976170241887,72,12,1482.4516037336039,-349.457165246352,Veg,5.836989947123341,475.05011855037236
-332.33014883042165,-416.5695361047408,60,84,2905.494304371444,-394.242200770218,Both,4.233342171353544,344.171147187096
-268.46684398100876,-468.82916835912727,0,96,1356.1885193319958,3426.144167685612,MostlyNonVeg,4.291962179533308,17.68625246455236
302.9173388821452,-1185.6013861321571,72,120,-2669.29575698418,-472.61933265669484,Both,5.329732850340324,357.19454944338963
-194.1613952860116,261.52832430604917,84,60,4574.663200289388,-16.705696804563722,Veg,4.81675444297998,505.4525120764464
190.7551831936548,99.37574241083749,0,48,-715.0024488734184,3710.993976925704,Both,5.809907269345969,71.95245092200105
-404.62356854005077,-9.273440769427308,108,24,-962.2556676724391,-1723.5059001967559,NonVeg,4.834616146032288,443.35982142369244
-730.4787587197644,-355.6655336435952,108,48,1808.1620195116197,1035.5546037228146,Both,4.962762377050511,364.3909667067972
773.6564231875224,393.5774550865872,12,72,2411.812982171772,1481.0362825931638,MostlyVeg,4.463848683044832,387.1108101468036
565.2789814738728,-707.3303281568063,24,36,3979.251613788312,-851.4482339839428,Veg,4.990065242605272,288.9453785967804
395.8292185242948,211.51607554488243,24,36,1263.690734046144,2995.176888270696,Veg,4.2908254118196485,287.3213011748256
227.3364594518772,718.4714991639132,60,84,3136.146134985096,2370.711249893628,MostlyNonVeg,4.52169355507602,521.8223051368211
-375.3692756611788,65.34312420075936,120,0,-2866.8612326331,1916.676624899088,MostlyNonVeg,4.222479244887996,421.09606156119355
-461.840661359076,527.2497392372976,36,72,6652.710545569489,2786.357328990588,MostlyVeg,5.375316639779232,278.30257755670675
167.55797980732922,509.51165006828285,60,12,-2125.129125632736,2070.648662534916,MostlyVeg,5.748025447159692,356.82520883642644
189.440682844776,-271.2419891580372,84,60,526.2426393273552,-768.8286334017589,MostlyVeg,5.578656517928244,456.94704297615954
-773.8978971835224,362.235156080976,0,12,211.84344842083078,2281.517953568688,MostlyVeg,4.865750035822764,-109.7144519117983
238.6168761072396,740.2211399346144,60,0,7534.389267877681,-980.2997271980736,MostlyVeg,5.357195109166416,547.9392751228764
-242.6691901769388,216.456095976264,36,96,5335.920226205701,-905.6371677104496,NonVeg,5.184852845986308,320.3927300559408
-7.055418244716132,-39.74767597628844,108,72,-207.08414408356919,3578.698375522308,MostlyNonVeg,5.2723741898624406,595.2692176128107
-381.819477867504,259.3822142872572,120,108,-1953.459773105436,3355.559027902608,NonVeg,5.722613302463124,592.2444811026971
-519.98042239455,87.51487230052368,24,108,-57.674777426619116,1924.7685395163599,Both,4.615381205713357,111.87617386679868
-187.8292744717548,734.5975610736491,60,108,1923.2959536231479,1860.3302479671959,NonVeg,4.696980594275544,432.53251039948805
-580.109649317238,829.8910856061071,108,72,3911.160482688804,792.2085790087801,NonVeg,4.634931510060192,639.386589263358
-398.5709476849356,490.29785369990157,36,60,3293.812263539544,-1536.018156966792,Both,4.202603282171844,254.4282036354876
88.31480577594263,504.57927704804285,36,120,783.2033408971356,-3038.063140916964,MostlyNonVeg,4.140523709703612,369.58129940800563
129.65091742189801,437.22204072402485,48,72,-595.2663457980384,1640.4457923528958,MostlyNonVeg,5.133554206101852,334.8791378551944
-51.58862053730808,-338.1281250491412,84,72,-4459.11566555166,-142.6796737241856,Both,4.865178536383584,355.0211292813408
317.5574097937116,439.16584750006086,36,72,3254.238196976544,406.4010807967848,MostlyNonVeg,5.615467028140128,429.68374764665157
715.5062006853732,758.396920618374,36,60,3160.9097159307357,1255.818888748812,MostlyNonVeg,5.951557414086756,560.8522616858664
-354.06006393763084,-404.91111975544084,60,60,-1049.7869744950729,881.8221566825196,Veg,5.570834811258516,184.52298197321159
253.98449983721162,-155.51078569655158,36,12,5382.696290093676,70.14175047973127,Veg,5.1956345088876965,303.7585354389168
494.1175635816144,154.312590299106,24,108,-1037.9361883054476,-871.8611088646416,Both,4.996163984422116,317.8066987542468
177.47303816176802,-679.5275667343716,48,12,3595.3180758307444,1919.1503557467481,NonVeg,4.316109058869239,302.7291739443204
-809.38867872996,-415.94329357466995,60,72,5756.137902475548,1976.075206833012,MostlyNonVeg,4.264467511989384,155.9351714189376
304.18638786390363,829.2829036686696,120,84,-1068.8979831651864,-863.8434866861185,NonVeg,5.426645408018268,788.167888137252
783.6715414266312,-430.3581808830624,120,72,2196.937505875092,4453.21736687124,MostlyNonVeg,5.479203436800504,828.10787311116
-280.10575621849677,249.7441139912976,84,60,1945.436180162244,1434.402611792892,MostlyVeg,4.66446655880676,479.99970243401276
-376.9414235344944,199.8058052672016,108,12,4371.610783612752,283.100617831896,Veg,4.6533516593280595,533.95544090589
-250.250674330446,333.34790853894356,60,60,1466.833502813016,1696.5944986401478,MostlyVeg,5.388880623885708,368.702795060148
-136.32713751703199,372.1205119944144,96,84,2650.374807417432,-177.8951590424004,MostlyNonVeg,4.9942926576298206,588.5714117017428
-825.215894074962,-170.01746309318762,24,96,1137.437791868107,-727.0111669657753,MostlyVeg,4.701986349429924,68.00338405861669
-65.97643321197492,473.1724115510484,96,12,978.6505657054297,396.2099113148736,Both,4.878357546609936,512.1011508852384
-161.0897482336092,327.7185876378288,12,120,327.8740944365532,-1907.616504748752,MostlyVeg,4.710207315743304,230.7979912797324
-42.886763990736,60.873952098795485,84,60,4371.6615726471955,-1449.942802727124,MostlyVeg,5.637300435075792,531.3936898314192
1059.3981000028969,676.2952846734324,96,48,1913.8703784316078,995.9913841804704,NonVeg,5.957133082555272,835.8902019361967
-251.17410130373042,-532.3156039771908,0,108,3662.780738732088,1368.475314582348,MostlyNonVeg,4.853101251863112,68.00556893783016
-353.6579333153796,-863.7255064467156,96,12,4610.462345215116,-772.8829153611348,MostlyVeg,4.284325840683492,310.2625671621372
-416.27065340425804,780.2878091446992,0,0,-1488.058509375,-214.47869956303083,Both,5.0132260551294365,8.766848465115324
-309.8848204226076,382.6039591103916,0,120,-1436.056162260312,-1179.3095010180816,NonVeg,5.980903400234016,82.97089499173788
-583.4270796510084,-529.5759036023328,12,84,4921.21446130878,-1060.7570162568493,Veg,4.701002499980724,19.36713372869772
-629.2714254681576,-1071.1581858145344,12,12,2999.739394681344,3033.092889633456,NonVeg,4.276517755776084,-99.94670474850517
-90.78128114142648,635.9721665314607,60,48,2112.092976737676,2255.959413839868,Both,5.732243813851692,435.22449977911083
395.92862325224763,522.6764552316972,84,72,4094.8626795823197,256.4559238784784,NonVeg,4.09160977834764,681.7586115544873
-481.80712386609724,732.7312556315676,48,12,-1513.277817410064,1500.07498382574,MostlyNonVeg,5.5078274499319795,206.71586326455838
365.49633391727997,238.5927537075768,48,108,725.7273868879848,798.4031761531104,MostlyVeg,4.970271591658872,438.23840487044157
-543.305823028254,44.340158916604324,36,12,3160.3844540268956,-261.0111749629152,Veg,5.06251227380874,142.2835906985316
-42.598498016463836,-248.9947235031636,96,36,3732.36454018932,-2779.94484694296,Veg,4.187693674192224,493.6057493086512
197.7292473531624,-906.3175695387696,0,72,2785.643912102856,482.02435923543237,Both,5.359785324189828,46.203417992455556
-356.0924010267264,23.90132618338728,0,48,1432.51504574766,-1265.268142733484,MostlyVeg,5.950892516358072,-12.4544664972342
658.9147453127484,287.09355693911164,96,0,2019.89368381446,1086.4931267344812,MostlyNonVeg,4.69979766557016,676.9945099386696
-844.8760292182441,-365.5270893141972,96,120,-4055.651733834432,-740.1936969217356,MostlyNonVeg,4.199013683876796,297.4517365742952
91.60620170979516,435.64808685666844,96,12,4550.9054704725595,1269.926782527252,Both,5.211320612225136,602.6316414246552
-589.0273950673128,279.5686455332952,48,120,3553.6176030273236,-430.99067915278084,NonVeg,5.942505622812132,304.6992536648004
147.3990161266584,15.078256823565,24,0,2063.831030126976,4552.24590429792,MostlyVeg,5.058717830289096,210.92365139280238
444.1614897612468,-584.0191722718669,36,60,2946.9650780290676,-2119.707732839436,NonVeg,4.127320331094432,327.9986020239804
139.20955580577362,488.37200209439163,72,12,4516.27750870134,1224.787137901644,MostlyNonVeg,5.536576437887724,511.3633728350256
-459.94313534647074,585.0895897704924,84,84,267.36802766843283,289.9055500760388,Veg,4.806678254668068,448.8517229219292
-447.1353187237392,283.1419318236684,24,96,7609.9406379014035,2640.6651697665957,Both,5.937373779813396,290.4654656232264
989.5305339208057,-1539.1511144883718,0,96,1088.8382451885984,1617.469762594356,MostlyNonVeg,5.413257622008768,209.3426763047472
100.22017425242507,-160.23822171940202,0,72,205.06790089683122,2386.4728344084597,NonVeg,4.202497861707419,119.26626569412456
-206.3114247662628,-492.31048779980756,84,84,-2759.169217852716,2122.9384629140277,Both,5.702927764591056,367.017377196366
-314.3657523429288,133.8889428223272,0,36,-2509.8955589075404,1093.1843815012057,MostlyVeg,4.64742796666506,-17.17243914930144
132.982911816396,-158.5954754495352,96,96,3442.42055362362,3755.711887117284,MostlyNonVeg,5.805038733902256,581.9179725283368
-694.4872114730615,933.2648149137348,60,24,5738.062170146111,1201.2476193937919,NonVeg,4.817990905250868,391.0582025513076
186.3406640751516,662.0338332367164,120,120,3737.1846612116037,1765.737605882916,MostlyNonVeg,4.6025440960525685,829.208763488406
-514.4758474740431,182.6699813299152,48,12,3041.5937549062437,150.50793003686638,Veg,5.342803965664632,168.4922160646116
238.614049093506,691.2674848186056,108,0,2491.127013103068,-1264.362778561404,Veg,4.624002245100588,687.5082721531487
-889.7103450913187,-158.31203244831121,24,60,-1457.506119369204,69.59808785576676,MostlyVeg,5.114667710209692,-63.02457536284632
416.9881676642556,-244.241877112044,48,36,898.6661962952712,400.60809343153073,NonVeg,4.493082305918028,339.64676445867
-940.9511678846604,-456.8478627004356,60,96,2319.1047309491278,-276.63020148825,MostlyNonVeg,4.76714191913622,181.21919908787282
422.2448177352732,314.3897261903208,48,36,6741.993949075872,1237.375931604144,Veg,5.57362191650346,496.6307143522176
1113.5943064741116,748.6156388792975,72,36,3296.730040921644,-1224.9518908797959,NonVeg,5.784184097304192,778.6338083899811
105.41333115847812,352.8717944426412,0,0,-316.9038237241836,453.5543508144228,Both,5.038058838376548,72.34298842991592
-506.22348885311163,-365.66291640678,36,120,1806.581512720872,1090.3957388195845,NonVeg,4.130724070233672,178.4487362137044
-38.375674200680166,-32.00918132368824,84,12,-4631.609885211972,360.1679188952376,MostlyNonVeg,5.820996184531956,326.99905554104043
117.49667498174904,-791.5979618345436,0,84,1626.051973506552,2402.703184654488,MostlyNonVeg,5.1597564355002605,64.21755935758536
296.0687428145544,182.9114441571432,84,84,-599.5786847476032,888.3854364174396,MostlyNonVeg,5.0953743849978235,584.920751167662
251.68033658022242,230.6770704522396,84,12,-2129.107216068036,370.820317946544,NonVeg,5.7115399520363646,478.13268857065316
-3.268619999686596,-580.478724856206,0,12,4056.124315380396,410.424679754574,Both,4.876736127337764,-24.57634527937188
-805.7022897048059,-24.97226152409256,120,24,4105.14618517482,4216.248709569144,MostlyVeg,5.992358582221188,459.7846713492744
-51.58244351658624,654.9713087588988,120,84,9157.169586771648,3732.156239773404,Both,4.519479268634112,875.8483922917655
-870.662963366346,-86.60681687641669,108,120,2635.406065232868,-1009.705611804072,MostlyVeg,4.403761545165564,470.3296344530712
-202.1835558292224,188.5411962920976,60,60,5134.838296033104,851.7262776395639,MostlyVeg,5.546391898803372,426.247874573694
-467.31591682458725,-644.0541128160204,72,36,1993.697619530988,2008.753609117488,Both,5.446055460749448,262.10508630420964
-490.655335762188,269.5461183698976,0,12,2674.0122625529757,3593.2048455571203,Veg,4.952020409510772,-19.15760271838812
517.2279339713197,14.502312830814962,36,120,5421.276671394816,467.2399576805292,MostlyNonVeg,4.408393439207424,500.04706666476363
190.7527600270512,64.28891584848145,72,24,2598.798754364052,-2197.466342424072,MostlyNonVeg,5.923993637791296,480.12829619679485
-334.0053683360496,-793.8208081265507,96,72,1846.2121894024199,1732.592423552712,Both,4.953753674918364,376.429387005822
-668.4743940068124,-1083.2285691200484,120,60,3389.176159512168,967.880215355028,NonVeg,4.425140654787792,432.0104642049876
22.65115106499384,-208.50232775110442,96,72,1971.907462542804,-2587.496760131196,Both,5.2154649862468085,544.676260978218
-393.5876776659108,288.68657336379243,0,48,951.3777332092657,-2176.172598932544,Veg,5.103979684299564,28.81014544473276
555.3761045562588,-130.4700368887476,12,0,-1125.1028006398128,-270.551390967606,MostlyNonVeg,4.53791497743366,165.92152085529
-170.57068314223562,-283.7902321542,60,96,-1619.473812244884,1415.591588521032,MostlyNonVeg,4.702411556550119,284.149331290938
601.058977386402,-54.337841798783764,36,36,-129.6989800971216,-2658.699776826336,NonVeg,5.744816279174484,347.2800743456976
322.9957269847572,-536.8968302202612,12,120,2760.804813582612,601.0837253608704,MostlyVeg,4.821543374700024,245.87675856950403
-331.650268397652,-7.0954230705534,120,96,1912.5501237448918,-641.4410427415464,NonVeg,4.2388810499285885,570.9356517127619
116.35194766109497,-226.844847101418,108,120,-314.9168351472372,1574.289736748292,Both,4.588025878155864,615.9873748526736
-62.40581588917464,-489.686821311906,120,108,2550.7276673148363,381.000576052566,MostlyNonVeg,5.510082716506764,659.5837465816957
477.24905940813596,778.4416110022812,0,96,-667.6725957937764,1586.1064663973402,Both,4.618103306567052,326.1036507071028
-94.44969666178248,1276.373705581296,72,0,-1295.209332186048,325.968226654692,MostlyVeg,5.1358396792650005,412.2921076261692
693.4820259516528,478.332260451372,48,84,3085.6633664186643,-4007.7046508188077,MostlyNonVeg,5.538540740215284,611.1463738919148
-424.17811290561843,760.1943948858265,48,12,1393.889125341708,1185.3523962764425,MostlyVeg,4.686309927321852,257.9336360924484
-213.78735969377277,510.6610843775736,24,108,2865.5794178390997,2337.1447353027843,Veg,4.371232256123628,261.96223334556
32.17883304712968,667.8594729792396,48,0,-3933.66900378096,2627.537042587992,MostlyVeg,4.99622719540824,241.96147001672398
-93.5254960848456,-67.44318288421957,24,12,-1880.315866817652,455.8398165188628,MostlyVeg,4.81540414391106,91.59258496187388
-257.5892278418064,-146.557935771348,24,108,124.1894574721644,550.9971452383644,NonVeg,4.250743777683792,173.64992107827
928.9476513191173,-229.0307744716896,120,24,1814.1542090958242,-1073.8167234603216,Veg,5.919435398209416,719.8774034500356
-114.27377044718088,-964.1496653769157,96,96,-1384.885596738708,-1713.242262795276,Both,5.40927671717322,351.9318139059144
212.782875759132,-198.26254302722043,24,96,4574.08920582522,1559.1504530288757,MostlyVeg,4.7666035454964835,314.7364193864604
-278.8242589788456,-508.85550291404996,120,84,2565.874082297496,-1794.8637638501282,NonVeg,4.723396437200244,556.2778519504308
85.00144082629032,238.37554100896443,0,48,-514.0841725498632,176.6594777130468,MostlyNonVeg,4.597122340112352,134.50915427406358
-109.65236934958547,1018.6311299502395,108,24,1094.3286280605048,3686.64381665172,Veg,5.916579466994736,647.5852851963275
332.3898816750684,453.85168838271113,0,72,4085.319452966556,2363.775712101336,MostlyNonVeg,4.747843567714608,262.0172190712944
-672.060509682582,458.8195668099696,72,0,4641.704507760636,553.9784221912585,Both,5.267234233263516,382.1232926994864
